"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"322","RT @d_re_y: Rema has shown Nigerian artists another way to drop a deluxe album. Watch them follow suit! 

Instead of the normal approach of…",FALSE,0,NA,2023-04-28 09:19:13,FALSE,NA,"1651878727767191552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_yinka07",43,TRUE,FALSE,NA,NA
"323","RT @OStargabby: So many people are unhappy because they go after what social media portrays as happiness.",FALSE,0,NA,2023-04-28 09:19:11,FALSE,NA,"1651878720162988034",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",68,TRUE,FALSE,NA,NA
"324","RT @justbrown__: Let us show you how to make over 50k weekly online. All you need is your phone &amp; Data 

Join here: https://t.co/auVUP8Yhe7…",FALSE,0,NA,2023-04-28 09:19:03,FALSE,NA,"1651878684519694344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",278,TRUE,FALSE,NA,NA
"325","RT @mr_gosworld: What are the languages you can speak fluently?? <U+0001F914> https://t.co/eq9vGmsNgv",FALSE,0,NA,2023-04-28 09:18:55,FALSE,NA,"1651878652936683521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",218,TRUE,FALSE,NA,NA
"326","RT @WelBeast: This might be the best thing to happen in the premier league ever. Those last 3 words would be music to my ears https://t.co/…",FALSE,0,NA,2023-04-28 09:18:52,FALSE,NA,"1651878637321289728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davidayo_ola",108,TRUE,FALSE,NA,NA
"327","@nitin09ravi Hi, we will notify you via email as soon as your Ola Scooter leaves the Futurefactory. It will also reflect on your Ola App.",FALSE,0,"nitin09ravi",2023-04-28 09:18:43,FALSE,"1651843664463953920","1651878598876463104","190548097","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","OlaElectric",0,FALSE,FALSE,NA,NA
"328","@oluwanifemiii1 Comrade, my head dey pain me",FALSE,0,"oluwanifemiii1",2023-04-28 09:18:40,FALSE,"1651871635979247617","1651878590143758336","1240304569839685633","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_petr",0,FALSE,FALSE,NA,NA
"329","RT @Warepamorsammy: This is so Beautiful <U+2764><U+FE0F> https://t.co/J9EEagGVWW",FALSE,0,NA,2023-04-28 09:18:39,FALSE,NA,"1651878582472396802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",323,TRUE,FALSE,NA,NA
"330","RT @BerryMalone_: Who got the best verse on both Soweto Remix?
Omah Lay or Rema? https://t.co/9VxSjhACLq",FALSE,0,NA,2023-04-28 09:18:28,FALSE,NA,"1651878539904335872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",91,TRUE,FALSE,NA,NA
"331","@meg_Ola_Essien Abike is a prolific liar",FALSE,1,"meg_Ola_Essien",2023-04-28 09:18:28,FALSE,"1651864078984396800","1651878536595009537","1279106233933406209","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UbongabCardinal",0,FALSE,FALSE,NA,NA
"332","@Ola_Crrypt <U+0001F932><U+0001F3FE><U+0001F932><U+0001F3FE>
I dey here boss",FALSE,0,"Ola_Crrypt",2023-04-28 09:18:24,FALSE,"1651867008303071232","1651878521155854339","1506909333740826628","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ajaniioluwole",0,FALSE,FALSE,NA,NA
"333","@channelstv Ministry of foreign affairs is responsible for the task to evacuate our national from Sudan not… https://t.co/pz46nN0yCp",FALSE,0,"channelstv",2023-04-28 09:18:22,TRUE,"1651683925377314833","1651878511169138689","125346858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taiwo_ola_ogun",0,FALSE,FALSE,NA,NA
"334","RT @Literallyrae_: No cap, this is the most beautiful lady in Lagos rn https://t.co/4oiwUtbR1A",FALSE,0,NA,2023-04-28 09:18:21,FALSE,NA,"1651878509311057923",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",344,TRUE,FALSE,NA,NA
"335","@ruffydfire You mean the same bus they used 1.2m dollars to get?",FALSE,0,"ruffydfire",2023-04-28 09:18:18,FALSE,"1651595464314089474","1651878497835708418","52849126","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_abimbola1",0,FALSE,FALSE,NA,NA
"336","RT @dearolaa: Single guys in Abuja, single guys in Lagos, are you really single and looking for a serious relationship? Dm me I have some f…",FALSE,0,NA,2023-04-28 09:18:18,FALSE,NA,"1651878496162009088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",219,TRUE,FALSE,NA,NA
"337","RT @Alaba589: Whoever did this to Arsenal won't make heaven <U+0001F62D><U+0001F62D><U+0001F602><U+0001F923><U+0001F602><U+0001F923><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602> https://t.co/iueUEr3hZs",FALSE,0,NA,2023-04-28 09:18:17,FALSE,NA,"1651878490470244354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ola_Ope",147,TRUE,FALSE,NA,NA
"338","RT @SimpleTeeh: What’s going on here <U+0001F62E><U+0001F62E>
https://t.co/hrvMwW47Ju",FALSE,0,NA,2023-04-28 09:18:14,FALSE,NA,"1651878477216325632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",170,TRUE,FALSE,NA,NA
"339","RT @erasmus_00: LESAKO GATEWAYS are open to help you get visas to any where in the world, work permits, proof of funds, anything required f…",FALSE,0,NA,2023-04-28 09:18:10,FALSE,NA,"1651878464054599682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",204,TRUE,FALSE,NA,NA
"340","@Ola_Aguero @instablog9ja Alfa no dey do soap or wetin?? 
Stop it pls na them popular pass",FALSE,1,"Ola_Aguero",2023-04-28 09:18:06,FALSE,"1651875757390458882","1651878444597215232","1024038353077972992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiracleAyomid11",0,FALSE,FALSE,NA,NA
"341","@ola_wale027 @everymovieplug South African endorsed pornography",FALSE,0,"ola_wale027",2023-04-28 09:18:01,FALSE,"1651719694275969024","1651878426213601280","1207461350294933504","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bngzs",0,FALSE,FALSE,NA,NA
"342","RT @EL_GEEZZE: Top 10 AL Pacino movies to see in your lifetime.

1. The Godfather (1,2,3) https://t.co/l4XPr6eT2X",FALSE,0,NA,2023-04-28 09:17:30,FALSE,NA,"1651878293430206464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",179,TRUE,FALSE,NA,NA
"343","RT @Are_omotoyosi: Very brief <U+0001F44C> https://t.co/JI77bvgaGc",FALSE,0,NA,2023-04-28 09:17:23,FALSE,NA,"1651878266347593728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",54,TRUE,FALSE,NA,NA
"344","RT @EKFC2009s: Last 'home' game of the league season see's us come away 2-0 winners against a very good OLA side. A magnificent penalty sav…",FALSE,0,NA,2023-04-28 09:17:18,FALSE,NA,"1651878245841743873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CupBlackpool",1,TRUE,FALSE,NA,NA
"345","@OmoOgunEazi @cellsofwisdom @FemiOla63 @DeeOneAyekooto The names on his handle are so cliche.
Femi, Ola. Very basic… https://t.co/DrNfprdHrR",FALSE,2,"OmoOgunEazi",2023-04-28 09:17:08,TRUE,"1651691107334463488","1651878203810623488","1481620093868154885","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DukeOf_IjebuOde",0,FALSE,FALSE,NA,NA
"346","RT @Orbinho: Arsenal have scored 14 goals in the final 15 minutes of matches this season - more than any other team in the top flight",FALSE,0,NA,2023-04-28 09:17:07,FALSE,NA,"1651878199024926722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davidayo_ola",18,TRUE,FALSE,NA,NA
"347","RT @Awoodahites: Only One SeanDampte<U+26A1><U+FE0F><U+2764><U+FE0F>

via @SeanDampte’s Instagram story, 4/28. 

#ForMyHead https://t.co/NiWMuCOBYs",FALSE,0,NA,2023-04-28 09:17:05,FALSE,NA,"1651878188279013377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",150,TRUE,FALSE,NA,NA
"348","RT @bod_republic: Lord today block problems, send blessings, show me favor, and keep me covered <U+0001F64F><U+0001F3FD>",FALSE,0,NA,2023-04-28 09:17:02,FALSE,NA,"1651878175972945920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ola_Ruthie",680,TRUE,FALSE,NA,NA
"349","@ola_horllar <U+0001F602><U+0001F602>no fear..they are frendly",FALSE,1,"ola_horllar",2023-04-28 09:16:56,FALSE,"1651848285345202178","1651878152979841024","3358935646","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sterfmarie",0,FALSE,FALSE,NA,NA
"350","RT @AFCTalk0: Gabriel knows. We move on to the next one… <U+0001F4AA><U+0001F3FC> https://t.co/plKwn3U2fe",FALSE,0,NA,2023-04-28 09:16:56,FALSE,NA,"1651878152891670528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davidayo_ola",3,TRUE,FALSE,NA,NA
"351","RT @OlarinmadeD: “If you don’t find a way to make money while you sleep, you will work until you die.”

What if there's a way you can bag $…",FALSE,0,NA,2023-04-28 09:16:33,FALSE,NA,"1651878055722328064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",42,TRUE,FALSE,NA,NA
"352","@_unlimitedng Okay",FALSE,0,"_unlimitedng",2023-04-28 09:16:32,FALSE,"1651877985648013315","1651878049476911104","1453598792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_subomi01",0,FALSE,FALSE,NA,NA
"353","RT @noelszn_: 6000 years ago today the first yahoo boy stole his brother’s blessings https://t.co/4d4YdpmonC",FALSE,0,NA,2023-04-28 09:16:28,FALSE,NA,"1651878032917839873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",310,TRUE,FALSE,NA,NA
"354","@ola_supports @bhash I have continuosuly email you  last 1 month for the resolution of such a small thing. You are… https://t.co/lSSXhE7n7i",FALSE,1,"ankitsrihbti",2023-04-28 09:16:26,TRUE,"1651155839057637376","1651878026387357697","113992269","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ankitsrihbti",0,FALSE,FALSE,NA,NA
"355","RT @oaustechsug: Earlier today,the Student's union president with the executives started a fund raising campaign so as to save the life of…",FALSE,0,NA,2023-04-28 09:16:25,FALSE,NA,"1651878022696378369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_mideyy",29,TRUE,FALSE,NA,NA
"356","RT @__baddielola: He doesn’t like you, he just wants to knack<U+0001F972>.",FALSE,0,NA,2023-04-28 09:16:24,FALSE,NA,"1651878018972008449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",61,TRUE,FALSE,NA,NA
"357","RT @Pencilmarks_: Happy publishing Friday! Today, we have a poem by returning author, @tolutmf (ig) and a thrilling short story by @ola_iit…",FALSE,0,NA,2023-04-28 09:16:22,FALSE,NA,"1651878010696482816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bojubaby",2,TRUE,FALSE,NA,NA
"358","@ola_subomi01 Indeed. I will remind you again.",FALSE,0,"ola_subomi01",2023-04-28 09:16:16,FALSE,"1651866862248927232","1651877985648013315","3906368115","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_unlimitedng",0,FALSE,FALSE,NA,NA
"359","@JSinha007 They say ola uber ...while Birbal was Akbars advisor!!!",FALSE,1,"JSinha007",2023-04-28 09:16:13,FALSE,"1651877095885406208","1651877971156959233","1542089539367636995","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","niranjan_nalkur",0,FALSE,FALSE,NA,NA
"360","RT @BourlaH_Voap: See this Davido Maybach, na the car I want to buy for your daddy as a family guy make he fit cruise Trap Rema. https://t.…",FALSE,0,NA,2023-04-28 09:15:57,FALSE,NA,"1651877902823112704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",10,TRUE,FALSE,NA,NA
"361","RT @praveenskapoor: @Olacabs @ola_supports 

Just Travelled in OLA Cab Wagon R 
UP 80 DT 7513  Driver no. : 7568853452
From Sant Nagar EOK…",FALSE,0,NA,2023-04-28 09:15:56,FALSE,NA,"1651877898658398209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nirbhaykapoor",1,TRUE,FALSE,NA,NA
"362","RT @Folasheycrown22: A town where the Entire people turned into a statues In Africa

A thread on what led to it<U+0001F499><U+0001F37F> https://t.co/Cr8duKzKTj",FALSE,0,NA,2023-04-28 09:15:54,FALSE,NA,"1651877890122719232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",674,TRUE,FALSE,NA,NA
"363","@Asiyanbolatayo Na the surprise wey she add Dey vex me.",FALSE,0,"Asiyanbolatayo",2023-04-28 09:15:51,FALSE,"1651876955363373056","1651877880333213697","446887749","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asake_ola",0,FALSE,FALSE,NA,NA
"364","RT @haywhy_jj: Using disappearing messages on WhatsApp doesn’t define your character or personality as a person.",FALSE,0,NA,2023-04-28 09:15:51,FALSE,NA,"1651877877858590722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",65,TRUE,FALSE,NA,NA
"365","@Ola_Crrypt @Caesarmemecoin TG<U+27A1><U+FE0F> @Joy6Nwabueze . Following NoTI <U+0001F514>
You guys are doing well!
Thanks @Ola_Crrypt &amp;… https://t.co/WfidbI8jlX",FALSE,0,"Ola_Crrypt",2023-04-28 09:15:50,TRUE,"1651513673305714688","1651877873605566465","1506909333740826628","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoyNwabueze6",0,FALSE,FALSE,NA,NA
"366","RT @_spiriituaL: Company: So as you can see, it's a big project and we are happy to have you onboard. 
We will also like to work with Mr. A…",FALSE,0,NA,2023-04-28 09:15:34,FALSE,NA,"1651877806739947520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_mosh",102,TRUE,FALSE,NA,NA
"367","RT @Lilgend: Mom: “Why is my phone so slow”

Her app tray: https://t.co/09wQIigjy8",FALSE,0,NA,2023-04-28 09:15:25,FALSE,NA,"1651877769087791104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",189,TRUE,FALSE,NA,NA
"368","RT @AdeHimSef: Good morning beautiful people<U+0001F970>",FALSE,0,NA,2023-04-28 09:15:20,FALSE,NA,"1651877749361975299",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",14,TRUE,FALSE,NA,NA
"369","Happy publishing Friday! Today, we have a poem by returning author, @tolutmf (ig) and a thrilling short story by… https://t.co/weL8v6RkLT",FALSE,3,NA,2023-04-28 09:15:15,TRUE,NA,"1651877728721707008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pencilmarks_",2,FALSE,FALSE,NA,NA
"370","RT @anthonana: If ladies actually told themselves...

""I am too broke to be in a relationship"", more relationships would have lasted.

Coz…",FALSE,0,NA,2023-04-28 09:15:08,FALSE,NA,"1651877699726483457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",64,TRUE,FALSE,NA,NA
"371","RT @stechitegist: Oliseh Anthony Chukwuka is a final year student of OAUSTECH. He is very sick and urgently needs support and funds for a b…",FALSE,0,NA,2023-04-28 09:15:05,FALSE,NA,"1651877684941815808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_mideyy",128,TRUE,FALSE,NA,NA
"372","@iam_yhugee Happy Birthday Baby <U+0001F389>",FALSE,1,"iam_yhugee",2023-04-28 09:15:02,FALSE,"1651844924684345345","1651877673327644673","1319194260764299265","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",0,FALSE,FALSE,NA,NA
"373","RT @iam_yhugee: Happy Birthday to me<U+0001F973> https://t.co/UNG4LlOkAm",FALSE,0,NA,2023-04-28 09:14:39,FALSE,NA,"1651877576804114434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",461,TRUE,FALSE,NA,NA
"374","@bod_republic @_screenshoter dark",FALSE,0,"bod_republic",2023-04-28 09:14:37,FALSE,"1651857575799844865","1651877570806161408","3138923027","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fikunayomi_ola",0,FALSE,FALSE,NA,NA
"375","On April 11, 2023, Oromo ENDF massacred scores of unarmed civilians during #AmharaProtests in the Amhara region of… https://t.co/3c5YxEFSWA",FALSE,0,NA,2023-04-28 09:14:35,TRUE,NA,"1651877561809469440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMHARA_VICTORY",0,FALSE,FALSE,NA,NA
"376","RT @skiiAgain: Boom <U+0001F929>
“All me want” by Badman dafe is now available on all music platforms <U+0001FAE3>

Here's the link to listen to this jam <U+0001F929><U+0001F447>
http…",FALSE,0,NA,2023-04-28 09:14:35,FALSE,NA,"1651877559154384896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",121,TRUE,FALSE,NA,NA
"377","RT @nifestilldey: May 5th, @shotaboyfire is coming to bless us with a proper work of art.<U+0001FAF6><U+0001F3FC><U+0001F932><U+0001F3FB>

pre save here; https://t.co/V8Cm32un1o https…",FALSE,0,NA,2023-04-28 09:14:29,FALSE,NA,"1651877533430738944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",50,TRUE,FALSE,NA,NA
"378","On April 13, 2023, Oromo PP/OLA soldiers killed Amhara Special Force personnel despite them disarming. #WarOnAmhara… https://t.co/TOkEd4zfZ0",FALSE,1,NA,2023-04-28 09:14:24,TRUE,NA,"1651877514438950913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMHARA_VICTORY",1,FALSE,FALSE,NA,NA
"379","RT @Zila4U: Don't miss out on this amazing opportunity from #NaijaBoostPlug to get your social media engagement at a cheap rate. Visit http…",FALSE,0,NA,2023-04-28 09:14:18,FALSE,NA,"1651877490585919491",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",126,TRUE,FALSE,NA,NA
"380","RT @_kingjonah: You’re only allowed to pick one for life https://t.co/jLUS0Q9Ovh",FALSE,0,NA,2023-04-28 09:14:15,FALSE,NA,"1651877475322937345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",249,TRUE,FALSE,NA,NA
"381","RT @Not_Tolulope: Someone forgot this at the ATM. The healing power of Money &gt;&gt;&gt; https://t.co/6gbl3q3NNM",FALSE,0,NA,2023-04-28 09:14:11,FALSE,NA,"1651877461762666496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",106,TRUE,FALSE,NA,NA
"382","@Ugo_KelechiPhD @DavidHundeyin i hope when he dug out something about your fake messiah, you headless mobs will not cancel him.",FALSE,0,"Ugo_KelechiPhD",2023-04-28 09:14:11,FALSE,"1651593098722508808","1651877459858448385","1640523319463104512","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ola_alademuniru",0,FALSE,FALSE,NA,NA
"383","@Ola_Crrypt Done",FALSE,0,"Ola_Crrypt",2023-04-28 09:14:04,FALSE,"1651874340693057536","1651877429709795328","1506909333740826628","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haewhai_Crypt",0,FALSE,FALSE,NA,NA
"384","@Smriti17649891 We can understand the dissatisfaction caused to you, Smriti. Rest assured, we are here to help. Ple… https://t.co/LfRZcvf0Q9",FALSE,0,"Smriti17649891",2023-04-28 09:14:04,TRUE,"1651875990707077120","1651877428556333057","1101913496319479808","<a href=""http://simplify360.com"" rel=""nofollow"">Social360</a>","ola_supports",0,FALSE,FALSE,NA,NA
"385","I’m going to @Ola_Crrypt’s upcoming Space. Will you join too?
#Uniteverse

https://t.co/tPCqJhdtvL",FALSE,2,NA,2023-04-28 09:14:01,FALSE,NA,"1651877418670383105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PinnacleCrypt",0,FALSE,FALSE,NA,NA
"386","RT @R_Billz07: On any given day in a hospital, you can find people having the best day of their life, the worst day of their life, the firs…",FALSE,0,NA,2023-04-28 09:13:52,FALSE,NA,"1651877381685010433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",50,TRUE,FALSE,NA,NA
"387","@Ferrucioo You can’t trek Unilorin <U+0001F602><U+0001F602>",FALSE,1,"Ola_Crrypt",2023-04-28 09:13:41,FALSE,"1651877288785371137","1651877332733370369","1506909333740826628","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Crrypt",0,FALSE,FALSE,NA,NA
"388","RT @ProGhost_: You will never see a legit rich person talk down on any amount of money, it is always we that are broke and new to making mo…",FALSE,0,NA,2023-04-28 09:13:37,FALSE,NA,"1651877318686658562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",246,TRUE,FALSE,NA,NA
"389","RT @Oghenerie_jnr: We’d be strolling home jejely from school oh then someone will just whisper “the last person is a fool” <U+0001F602> https://t.co/w…",FALSE,0,NA,2023-04-28 09:13:25,FALSE,NA,"1651877268984147968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",406,TRUE,FALSE,NA,NA
"390","RT @Mauly_Archibong: Last rollover was a blast<U+0001F4A5> join telegram group below, let’s wreck Sportybet again.<U+2705> <U+0001F447><U+0001F3FE>

All Games are Free<U+0001F4AF>

https://t…",FALSE,0,NA,2023-04-28 09:13:22,FALSE,NA,"1651877255314808837",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",372,TRUE,FALSE,NA,NA
"391","RT @ola_bode42: Sometimes you should just stop an ambulance and ask what happened https://t.co/ujQScn30ij",FALSE,0,NA,2023-04-28 09:13:18,FALSE,NA,"1651877235811405825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",65,TRUE,FALSE,NA,NA
"392","@Ola_Crrypt Definitely coming boss",FALSE,1,"Ola_Crrypt",2023-04-28 09:13:16,FALSE,"1651874340693057536","1651877229339582466","1506909333740826628","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoCPriest",0,FALSE,FALSE,NA,NA
"393","@MukeshKris74014 Hi, we will notify you via email as soon as your Ola Scooter leaves the Futurefactory. It will als… https://t.co/N4mhqkeHFM",FALSE,0,"MukeshKris74014",2023-04-28 09:13:09,TRUE,"1651875186206195712","1651877200952709120","1651854001887932416","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","OlaElectric",0,FALSE,FALSE,NA,NA
